drone/quat/w,drone/quat/x,drone/quat/y,drone/quat/z,drone/location/latitude,drone/location/longitude,drone/location/altitude_egm96amsl,drone/location/sv_count,drone/ground_distance,drone/speed/north,drone/speed/east,drone/speed/down,drone/battery_percentage,drone/animation_in_progress,drone/flying_state,drone/piloting_mode,camera/timestamp,camera/base_quat/w,camera/base_quat/x,camera/base_quat/y,camera/base_quat/z,camera/quat/w,camera/quat/x,camera/quat/y,camera/quat/z,camera/exposure_time,camera/iso_gain,camera/awb_r_gain,camera/awb_b_gain,camera/hfov,camera/vfov,links/0/wifi/goodput,links/0/wifi/quality,links/0/wifi/rssi,automation/follow_me,automation/lookat_me,automation/angle_locked,automation/animation
-0.61517333984375,0.10980224609375,-0.01885986328125,-0.78045654296875,38.63502526283264,-90.23074173927307,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292752589,-0.6231689453125,0,0,-0.781982421875,-0.57574462890625,-0.29925537109375,0.23846435546875,-0.72247314453125,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.614990234375,0.10980224609375,-0.01885986328125,-0.78057861328125,38.63502526283264,-90.23074173927307,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292785953,-0.62298583984375,0,0,-0.78216552734375,-0.57568359375,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.614990234375,0.10980224609375,-0.01885986328125,-0.78057861328125,38.63502526283264,-90.23074173927307,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292785953,-0.62298583984375,0,0,-0.78216552734375,-0.57568359375,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.6151123046875,0.109619140625,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074173927307,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292819316,-0.62310791015625,0,0,-0.7821044921875,-0.5755615234375,-0.29931640625,0.2384033203125,-0.72265625,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.6151123046875,0.109619140625,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074173927307,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292819316,-0.62310791015625,0,0,-0.7821044921875,-0.5755615234375,-0.29931640625,0.2384033203125,-0.72265625,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.10980224609375,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292852679,-0.62298583984375,0,0,-0.78216552734375,-0.57574462890625,-0.29925537109375,0.23846435546875,-0.72247314453125,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.10980224609375,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292852679,-0.62298583984375,0,0,-0.78216552734375,-0.57574462890625,-0.29925537109375,0.23846435546875,-0.72247314453125,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.614990234375,0.10980224609375,-0.01898193359375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292886042,-0.62310791015625,0,0,-0.78204345703125,-0.5755615234375,-0.29931640625,0.2384033203125,-0.72265625,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.614990234375,0.10980224609375,-0.01898193359375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292886042,-0.62310791015625,0,0,-0.78204345703125,-0.5755615234375,-0.29931640625,0.2384033203125,-0.72265625,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292919400,-0.62298583984375,0,0,-0.78216552734375,-0.57574462890625,-0.29925537109375,0.23846435546875,-0.72247314453125,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292919400,-0.62298583984375,0,0,-0.78216552734375,-0.57574462890625,-0.29925537109375,0.23846435546875,-0.72247314453125,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61517333984375,0.10968017578125,-0.01898193359375,-0.78045654296875,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292952768,-0.623046875,0,0,-0.78216552734375,-0.57568359375,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61517333984375,0.10968017578125,-0.01898193359375,-0.78045654296875,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292952768,-0.623046875,0,0,-0.78216552734375,-0.57568359375,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.6151123046875,0.109619140625,-0.01904296875,-0.78045654296875,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292986133,-0.62322998046875,0,0,-0.781982421875,-0.5755615234375,-0.29931640625,0.2384033203125,-0.72265625,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.6151123046875,0.109619140625,-0.01904296875,-0.78045654296875,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,292986133,-0.62322998046875,0,0,-0.781982421875,-0.5755615234375,-0.29931640625,0.2384033203125,-0.72265625,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.6151123046875,0.10968017578125,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293019495,-0.62310791015625,0,0,-0.78204345703125,-0.57562255859375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.6151123046875,0.10968017578125,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293019495,-0.62310791015625,0,0,-0.78204345703125,-0.57562255859375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293052855,-0.623046875,0,0,-0.7821044921875,-0.57574462890625,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293052855,-0.623046875,0,0,-0.7821044921875,-0.57574462890625,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293086221,-0.623046875,0,0,-0.7821044921875,-0.57568359375,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293086221,-0.623046875,0,0,-0.7821044921875,-0.57568359375,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.1097412109375,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293119582,-0.62310791015625,0,0,-0.7821044921875,-0.57562255859375,-0.29925537109375,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.1097412109375,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293119582,-0.62310791015625,0,0,-0.7821044921875,-0.57562255859375,-0.29925537109375,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.6151123046875,0.1097412109375,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293152947,-0.62310791015625,0,0,-0.78204345703125,-0.57562255859375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.6151123046875,0.1097412109375,-0.01904296875,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293152947,-0.62310791015625,0,0,-0.78204345703125,-0.57562255859375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,12793,5,-41,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01898193359375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293186303,-0.62310791015625,0,0,-0.7821044921875,-0.57562255859375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01898193359375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293186303,-0.62310791015625,0,0,-0.7821044921875,-0.57562255859375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293219673,-0.62298583984375,0,0,-0.78216552734375,-0.57562255859375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293219673,-0.62298583984375,0,0,-0.78216552734375,-0.57562255859375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.1097412109375,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293253034,-0.62298583984375,0,0,-0.78216552734375,-0.57568359375,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.1097412109375,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293253034,-0.62298583984375,0,0,-0.78216552734375,-0.57568359375,-0.29925537109375,0.23846435546875,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.1097412109375,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293286399,-0.62310791015625,0,0,-0.78204345703125,-0.57568359375,-0.29925537109375,0.2384033203125,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.1097412109375,-0.0189208984375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293286399,-0.62310791015625,0,0,-0.78204345703125,-0.57568359375,-0.29925537109375,0.2384033203125,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01898193359375,-0.78057861328125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293319763,-0.62298583984375,0,0,-0.7822265625,-0.5755615234375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.10968017578125,-0.01898193359375,-0.78057861328125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293319763,-0.62298583984375,0,0,-0.7822265625,-0.5755615234375,-0.29931640625,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.1097412109375,-0.01898193359375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293353122,-0.62310791015625,0,0,-0.7821044921875,-0.57562255859375,-0.29925537109375,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.61505126953125,0.1097412109375,-0.01898193359375,-0.780517578125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293353122,-0.62310791015625,0,0,-0.7821044921875,-0.57562255859375,-0.29925537109375,0.2384033203125,-0.72259521484375,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.614990234375,0.10980224609375,-0.0189208984375,-0.78057861328125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293386486,-0.62298583984375,0,0,-0.78216552734375,-0.57562255859375,-0.29925537109375,0.2384033203125,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
-0.614990234375,0.10980224609375,-0.0189208984375,-0.78057861328125,38.63502526283264,-90.23074150085449,146.69921875,19,3.5,0,0,0,89,false,FS_MOTOR_RAMPING,PM_MANUAL,293386486,-0.62298583984375,0,0,-0.78216552734375,-0.57562255859375,-0.29925537109375,0.2384033203125,-0.7225341796875,4.98828125,117,2.06689453125,1.39453125,1.2042771577835083,0.7377424836158752,19176,5,-44,false,false,false,ANIM_NONE
